Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-09-24 00:00:00-04:00,37.861298462873,38.453834574657485,37.70445047304555,38.26213073730469,27905600,0.0,0.0
2015-09-25 00:00:00-04:00,38.75881685045833,38.97666092222847,38.13142486006858,38.288272857666016,29384600,0.0,0.0
2015-09-28 00:00:00-04:00,38.192410430090234,38.41896672012659,37.65215493440219,37.721866607666016,27613800,0.0,0.0
2015-09-29 00:00:00-04:00,37.7915735302926,37.96584938283785,37.512733495834354,37.852569580078125,32763600,0.0,0.0
2015-09-30 00:00:00-04:00,38.2359838182009,38.60196018102137,38.04428001441723,38.56710433959961,34958900,0.0,0.0
2015-10-01 00:00:00-04:00,38.994081511382866,38.994081511382866,38.12270538822347,38.87208938598633,28657900,0.0,0.0
2015-10-02 00:00:00-04:00,38.57581850872649,39.7086067199707,38.2708348938296,39.7086067199707,41839000,0.0,0.0
2015-10-05 00:00:00-04:00,39.865451384699085,40.8588194775213,39.82188325017866,40.63226318359375,34369300,0.0,0.0
2015-10-06 00:00:00-04:00,40.37085530764976,41.11152364467246,40.27500340718039,40.73683166503906,27017200,0.0,0.0
2015-10-07 00:00:00-04:00,41.04181915643488,41.25966321421647,40.039738485061534,40.7804069519043,27711500,0.0,0.0
2015-10-08 00:00:00-04:00,40.57126997780609,41.407790185834465,40.518986218290884,41.34679412841797,33772700,0.0,0.0
2015-10-09 00:00:00-04:00,41.346789808815274,41.425213777877026,40.884958291435865,41.05052185058594,28600600,0.0,0.0
2015-10-12 00:00:00-04:00,40.93724966052755,41.01567364417752,40.51898952240639,40.95467758178711,19769100,0.0,0.0
2015-10-13 00:00:00-04:00,40.57127329285398,41.067957414706754,40.57127329285398,40.85882568359375,19987800,0.0,0.0
2015-10-14 00:00:00-04:00,40.64969443771165,41.04181100460608,40.54512691743966,40.67583465576172,24697800,0.0,0.0
2015-10-15 00:00:00-04:00,40.963382720947266,40.98081063916083,40.545122655928296,40.963382720947266,27189400,0.0,0.0
2015-10-16 00:00:00-04:00,40.972090826563075,41.42520664489416,40.86752666049741,41.39906311035156,26450300,0.0,0.0
2015-10-19 00:00:00-04:00,41.32064677964781,41.72148225092925,40.97209838710004,41.49492263793945,29387600,0.0,0.0
2015-10-20 00:00:00-04:00,41.33807755508429,41.66048907862069,40.97210121900826,41.625633239746094,30802200,0.0,0.0
2015-10-21 00:00:00-04:00,41.756340549504145,41.81733993378905,41.05052804547057,41.12895202636719,25144300,0.0,0.0
2015-10-22 00:00:00-04:00,41.416488786497624,42.653844093520156,41.033084648959445,41.852176666259766,56637100,0.0,0.0
2015-10-23 00:00:00-04:00,45.572957135491436,47.115292817483265,45.529389006990336,46.06964111328125,135227100,0.0,0.0
2015-10-26 00:00:00-04:00,45.77338034443746,47.333144186572106,45.747240128055694,47.27214813232422,64633300,0.0,0.0
2015-10-27 00:00:00-04:00,47.045602837998594,47.37672340306726,46.68833872639766,46.78418731689453,50999900,0.0,0.0
2015-10-28 00:00:00-04:00,46.653476213853665,47.03688049316406,46.06094021235108,47.03688049316406,47000800,0.0,0.0
2015-10-29 00:00:00-04:00,46.65347576674918,46.90617562579917,46.37463568918917,46.49662780761719,30202100,0.0,0.0
2015-10-30 00:00:00-04:00,46.46175653263018,47.04558003635392,45.851792819080025,45.86922073364258,46619800,0.0,0.0
2015-11-02 00:00:00-05:00,46.05223504375188,46.49663880777473,45.85181889834349,46.39207458496094,30285000,0.0,0.0
2015-11-03 00:00:00-05:00,46.12194046668798,47.394148863952665,46.09580024555014,47.185020446777344,36596900,0.0,0.0
2015-11-04 00:00:00-05:00,47.21116253682896,47.82112653846965,47.10659832410199,47.40286636352539,37087800,0.0,0.0
2015-11-05 00:00:00-05:00,47.48127745493528,47.664265608504536,47.05430177257151,47.38542556762695,31468500,0.0,0.0
2015-11-06 00:00:00-05:00,47.13272436451383,47.90824841329456,47.01944456245647,47.85596466064453,32851200,0.0,0.0
2015-11-09 00:00:00-05:00,47.53356170531723,47.812401768605,46.67090129828187,47.1937255859375,32513100,0.0,0.0
2015-11-10 00:00:00-05:00,47.1152871441857,47.16757088651245,46.4181872000027,46.627315521240234,55283700,0.0,0.0
2015-11-11 00:00:00-05:00,46.79289293477308,47.22858094473552,46.583761227415394,46.749324798583984,36516300,0.0,0.0
2015-11-12 00:00:00-05:00,46.601185308048834,47.036873282122635,46.348485485317525,46.46176528930664,35361100,0.0,0.0
2015-11-13 00:00:00-05:00,46.24392269755114,46.43562647561908,45.773378873585585,46.04350662231445,36848200,0.0,0.0
2015-11-16 00:00:00-05:00,46.25264120214021,46.95845365805327,46.05222179037385,46.85388946533203,32165200,0.0,0.0
2015-11-17 00:00:00-05:00,46.64334651604494,46.959156818713396,46.36262699065981,46.467899322509766,31551300,0.36,0.0
2015-11-18 00:00:00-05:00,46.494215190302036,47.35391914507814,46.476669801864894,47.23987579345703,29710000,0.0,0.0
2015-11-19 00:00:00-05:00,47.36268227257516,47.95043758675253,47.17845741092505,47.318817138671875,28149200,0.0,0.0
2015-11-20 00:00:00-05:00,47.590783144908585,47.63464494856498,46.731079076767045,47.53814697265625,37147600,0.0,0.0
