Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2021-07-26 00:00:00-04:00,144.93536723855144,146.4602799824032,144.37817955065944,145.63917541503906,72434100,0.0,0.0,AAPL
2021-08-05 00:00:00-04:00,143.67436091646556,144.51501979299104,142.8825805044523,143.7525634765625,46397700,0.22,0.0,AAPL
2021-08-10 00:00:00-04:00,143.36096991463478,144.60427120704347,142.24494003565766,142.53863525390625,69023100,0.0,0.0,AAPL
2021-08-20 00:00:00-04:00,144.33995758675238,145.3776678425582,143.69383103345265,145.07418823242188,60549600,0.0,0.0,AAPL
2021-08-25 00:00:00-04:00,146.660079252059,147.15936550708102,144.69234706814075,145.24057006835938,58991300,0.0,0.0,AAPL
2021-08-30 00:00:00-04:00,145.86712924689024,150.2627279823977,145.48532997591,149.90049743652344,90956700,0.0,0.0,AAPL
2021-09-09 00:00:00-04:00,152.22072341621455,152.8276827185406,150.71309458803586,150.83058166503906,57305700,0.0,0.0,AAPL
2021-09-14 00:00:00-04:00,147.18875336474773,147.8936158708618,143.8210802661935,145.00563049316406,109296300,0.0,0.0,AAPL
2021-09-24 00:00:00-04:00,142.59736960568088,144.3693103193918,142.4994662214484,143.83087158203125,53477900,0.0,0.0,AAPL
2021-09-29 00:00:00-04:00,139.4744272822133,141.41279162385416,139.0436763311914,139.8268585205078,74602000,0.0,0.0,AAPL
2021-10-04 00:00:00-04:00,138.7793386742537,139.21988889227816,135.36272922536708,136.2144317626953,98322000,0.0,0.0,AAPL
2021-10-14 00:00:00-04:00,139.12203364018546,140.8548222748978,138.53464310497256,140.73733520507812,69907100,0.0,0.0,AAPL
2021-10-19 00:00:00-04:00,143.91898215404882,146.03356986995644,143.4686624173773,145.63218688964844,76378900,0.0,0.0,AAPL
2021-10-29 00:00:00-04:00,144.12458950466566,146.787400645377,143.33162275650557,146.6503448486328,124953200,0.0,0.0,AAPL
2021-11-03 00:00:00-04:00,147.22793195599735,148.77471301203136,146.66992441982393,148.3048095703125,54511500,0.22,0.0,AAPL
2021-11-08 00:00:00-05:00,148.44279798435025,148.5996660295044,147.21729443113375,147.49180603027344,55020900,0.0,0.0,AAPL
2021-11-18 00:00:00-05:00,150.69770497748678,155.56049397195753,150.05063560781477,154.7761688232422,137827700,0.0,0.0,AAPL
2021-11-23 00:00:00-05:00,157.96251620186436,158.62919797716998,155.9428885480248,158.24684143066406,96041900,0.0,0.0,AAPL
2021-12-03 00:00:00-05:00,160.80569748404918,161.72727865884264,156.58996176944189,158.6684112548828,118023100,0.0,0.0,AAPL
2021-12-08 00:00:00-05:00,168.75675548519916,172.51170037671412,167.3547715631022,171.64894104003906,116998900,0.0,0.0,AAPL
2021-12-13 00:00:00-05:00,177.57057822727617,178.56079478498526,172.0901293051936,172.2960205078125,153237000,0.0,0.0,AAPL
2021-12-23 00:00:00-05:00,172.4038581227058,173.38426103506748,171.83522263836468,172.82542419433594,68356600,0.0,0.0,AAPL
2021-12-28 00:00:00-05:00,176.62938891278105,177.77645850319618,175.03132740898585,175.77642822265625,79144300,0.0,0.0,AAPL
2022-01-07 00:00:00-05:00,169.50188137744055,170.72738518026193,167.67833112045182,168.79598999023438,86709100,0.0,0.0,AAPL
2022-01-12 00:00:00-05:00,172.66855252404713,173.70777719583765,171.39404073246158,172.09011840820312,74805200,0.0,0.0,AAPL
2022-01-27 00:00:00-05:00,159.26647493321232,160.62923459530796,155.17819594692543,156.0997772216797,121954600,0.0,0.0,AAPL
2022-02-01 00:00:00-05:00,170.5999083862923,171.41364461299403,168.93322639800166,171.1881561279297,86213900,0.22,0.0,AAPL
2022-02-11 00:00:00-05:00,169.1681054721721,169.9043445353418,164.95680964270105,165.54580688476562,98670700,0.0,0.0,AAPL
2022-02-16 00:00:00-05:00,168.6969102835062,170.15956224722075,166.9299336029845,169.38406372070312,61177400,0.0,0.0,AAPL
2022-03-03 00:00:00-05:00,165.3789447380311,165.81087409586732,162.5125221564551,163.18003845214844,76678400,0.0,0.0,AAPL
2022-03-08 00:00:00-05:00,155.90596926887457,159.89147377341504,152.94137619759366,154.55128479003906,131148300,0.0,0.0,AAPL
2022-03-18 00:00:00-04:00,157.5649494858825,161.4621089351798,156.8287105215893,160.97128295898438,123511700,0.0,0.0,AAPL
2022-03-23 00:00:00-04:00,164.90773681905242,169.4724129582103,164.57396373096856,167.08700561523438,98062700,0.0,0.0,AAPL
2022-03-28 00:00:00-04:00,169.01100841776184,172.50568683875068,168.84412938966062,172.37808227539062,90371900,0.0,0.0,AAPL
2022-04-07 00:00:00-04:00,168.0195678303507,170.17919933632717,166.73360604638012,168.98158264160156,77594700,0.0,0.0,AAPL
2022-04-12 00:00:00-04:00,164.93719663883124,166.7532441092378,163.5825118933774,164.58380126953125,79265200,0.0,0.0,AAPL
2022-04-22 00:00:00-04:00,163.405768839327,164.789886524094,158.53676921276283,158.82144165039062,84882400,0.0,0.0,AAPL
2022-04-27 00:00:00-04:00,153.04938688433683,156.85818695569935,152.52911245475866,153.69728088378906,88063200,0.0,0.0,AAPL
2022-05-02 00:00:00-04:00,153.83470249054395,155.32680285229077,150.45781697290937,155.061767578125,123055300,0.23,0.0,AAPL
2022-05-12 00:00:00-04:00,140.35638928215414,143.72839581595062,136.45350338099348,140.14993286132812,182602000,0.0,0.0,AAPL
2022-05-17 00:00:00-04:00,146.343429833823,147.2380493187645,144.20027628752518,146.71701049804688,78336300,0.0,0.0,AAPL
2022-05-27 00:00:00-04:00,142.93206391903007,147.14953140069923,142.80425687385537,147.11021423339844,90978500,0.0,0.0,AAPL
2022-06-01 00:00:00-04:00,147.36580755186637,149.17471219422913,145.18333733188115,146.19593811035156,74286600,0.0,0.0,AAPL
2022-06-06 00:00:00-04:00,144.54437177114056,146.05834558258064,142.45037585050028,143.66941833496094,71598400,0.0,0.0,AAPL
2022-06-16 00:00:00-04:00,129.84709891808183,130.1518557555823,126.85848380018383,127.86124420166016,108123900,0.0,0.0,AAPL
2022-06-21 00:00:00-04:00,131.1644653180902,134.74292866881555,131.06616486939242,133.5730438232422,81000500,0.0,0.0,AAPL
2022-07-01 00:00:00-04:00,133.74014164921843,136.68942454210836,133.36657601668242,136.58128356933594,71051600,0.0,0.0,AAPL
2022-07-06 00:00:00-04:00,138.96037976700046,141.68354006887108,138.69494011634768,140.5038299560547,74064300,0.0,0.0,AAPL
2022-07-11 00:00:00-04:00,143.20731568215325,144.16091815878815,141.34926843402636,142.42083740234375,63141600,0.0,0.0,AAPL
2022-07-21 00:00:00-04:00,151.88808810670997,152.9400063380094,149.37136878805202,152.72372436523438,65086600,0.0,0.0,AAPL
2022-07-26 00:00:00-04:00,149.68590959456228,150.50187953761252,148.25060053874955,149.03707885742188,55138700,0.0,0.0,AAPL
2022-08-05 00:00:00-04:00,160.67369781797885,163.2726712063917,160.46695464111716,162.7804412841797,56697000,0.23,0.0,AAPL
2022-08-10 00:00:00-04:00,165.07423053223724,166.70843758837208,164.30635300401312,166.61000061035156,70170500,0.0,0.0,AAPL
2022-08-15 00:00:00-04:00,168.85455011811328,170.6954851482581,168.68719375370597,170.49859619140625,54091700,0.0,0.0,AAPL
2022-08-25 00:00:00-04:00,166.15715087983543,167.49601702656614,165.73384030735204,167.38772583007812,51218200,0.0,0.0,AAPL
2022-08-30 00:00:00-04:00,159.61048321715364,160.0337937500244,155.26901159376436,156.44052124023438,77906200,0.0,0.0,AAPL
2022-09-09 00:00:00-04:00,153.05398588476703,155.36747271934937,152.34517353637017,154.92445373535156,68028800,0.0,0.0,AAPL
2022-09-14 00:00:00-04:00,152.38454574724284,154.65866080063967,151.22289024182777,152.89646911621094,87965400,0.0,0.0,AAPL
2022-09-19 00:00:00-04:00,146.98970508767258,152.15811955641868,146.78297692105565,152.07936096191406,81474200,0.0,0.0,AAPL
2022-09-29 00:00:00-04:00,143.82957793472042,144.43993818318944,138.49379277972724,140.2658233642578,128138200,0.0,0.0,AAPL
2022-10-04 00:00:00-04:00,142.77621059568105,143.9477202186119,142.01817230643195,143.82958984375,87830100,0.0,0.0,AAPL
2022-10-14 00:00:00-04:00,142.0673926816115,142.27413585110418,136.04250345541635,136.22955322265625,88598000,0.0,0.0,AAPL
2022-10-19 00:00:00-04:00,139.488128680181,142.69746261645687,139.30107889163023,141.62440490722656,61758300,0.0,0.0,AAPL
2022-10-24 00:00:00-04:00,144.90264390563777,147.89539516122247,143.73113431154985,147.1275177001953,75981900,0.0,0.0,AAPL
2022-11-03 00:00:00-04:00,139.85237716768756,140.58088293366475,136.59381715822644,136.7218017578125,97918500,0.23,0.0,AAPL
2022-11-08 00:00:00-05:00,138.4573305983891,139.4631346891898,135.57794065978277,137.5599822998047,89908500,0.0,0.0,AAPL
2022-11-18 00:00:00-05:00,150.19182372040734,150.5763993918672,147.88436969164823,149.18600463867188,74829600,0.0,0.0,AAPL
2022-11-23 00:00:00-05:00,147.37157451526696,149.718480330565,147.26310369909984,148.96905517578125,58301400,0.0,0.0,AAPL
2022-11-28 00:00:00-05:00,143.12152865000314,144.6006680593858,141.3860104930978,142.21432495117188,69246000,0.0,0.0,AAPL
2022-12-08 00:00:00-05:00,140.380207847569,141.52407940202735,139.1377360156072,140.66616821289062,62128300,0.0,0.0,AAPL
2022-12-13 00:00:00-05:00,147.42088296434414,147.88434781351052,142.2340399236394,143.44692993164062,93886200,0.0,0.0,AAPL
2022-12-23 00:00:00-05:00,129.09929998620072,130.57843955760072,127.8371020889996,130.02622985839844,63814900,0.0,0.0,AAPL
2022-12-28 00:00:00-05:00,127.86666981780208,129.20775681904706,124.1195211570346,124.2871551513672,85438400,0.0,0.0,AAPL
2023-01-12 00:00:00-05:00,132.01813716022232,132.39284227281698,129.6120678053339,131.55467224121094,71379600,0.0,0.0,AAPL
2023-01-17 00:00:00-05:00,132.95492042575748,135.38070076927318,132.26465833803292,134.0494842529297,63646600,0.0,0.0,AAPL
2023-01-27 00:00:00-05:00,141.16907645645273,145.18246711281154,141.09018721144076,143.90054321289062,70555800,0.0,0.0,AAPL
2023-02-01 00:00:00-05:00,141.96778362091698,144.57106804774983,139.35464368271474,143.407470703125,77663600,0.0,0.0,AAPL
2023-02-06 00:00:00-05:00,150.4482178700856,150.97084596204795,148.68310295478358,149.61988830566406,69858300,0.23,0.0,AAPL
2023-02-16 00:00:00-05:00,151.60624021713144,154.39127521881363,151.44823591009165,151.80377197265625,68167900,0.0,0.0,AAPL
2023-02-21 00:00:00-05:00,148.33729678255915,149.4236611977066,146.56950203742764,146.6386260986328,58867200,0.0,0.0,AAPL
2023-03-03 00:00:00-05:00,146.20407279147852,149.23600736765022,145.50288630750634,149.15699768066406,70732300,0.0,0.0,AAPL
2023-03-08 00:00:00-05:00,150.91492862836495,151.56674727343432,149.9470862905562,150.97418212890625,47204800,0.0,0.0,AAPL
2023-03-13 00:00:00-04:00,145.97692732623966,151.24082897559975,145.86829089184172,148.60394287109375,84457100,0.0,0.0,AAPL
2023-03-23 00:00:00-04:00,156.86029458739586,159.54656410725272,155.72454710395584,156.95904541015625,67622100,0.0,0.0,AAPL
2023-03-28 00:00:00-04:00,156.0109239824416,156.5244793815335,154.045597696947,155.69488525390625,45992200,0.0,0.0,AAPL
2023-04-12 00:00:00-04:00,159.22065338009935,160.05023261805474,157.7985089324277,158.1145477294922,50133100,0.0,0.0,AAPL
2023-04-17 00:00:00-04:00,163.04264500551295,163.33892759169828,161.99579292794192,163.180908203125,41516200,0.0,0.0,AAPL
2023-04-27 00:00:00-04:00,163.14141866066578,166.46962119212645,163.14141866066578,166.3214874267578,64902300,0.0,0.0,AAPL
2023-05-02 00:00:00-04:00,167.98064044655123,168.2374257243008,165.46226102978648,166.44985961914062,48425700,0.0,0.0,AAPL
2023-05-12 00:00:00-04:00,171.70405030041803,172.13919719280526,169.1129675562631,170.6656494140625,45533100,0.24,0.0,AAPL
2023-05-17 00:00:00-04:00,169.81512066054435,171.02164360752573,168.53934785672587,170.7843017578125,57951600,0.0,0.0,AAPL
2023-05-22 00:00:00-04:00,172.0600450039918,172.781999977239,171.5358950094103,172.27761840820312,43570900,0.0,0.0,AAPL
2023-06-01 00:00:00-04:00,175.73902088879638,178.1323136072369,174.97751385870967,178.10264587402344,68901800,0.0,0.0,AAPL
2023-06-06 00:00:00-04:00,177.98396853821802,178.1323071989488,175.47198988688834,177.23236083984375,64848400,0.0,0.0,AAPL
2023-06-16 00:00:00-04:00,184.669341613924,184.9264820484004,182.2364973319158,182.8793182373047,101256200,0.0,0.0,AAPL
2023-06-21 00:00:00-04:00,182.85956101105992,183.363942649416,180.57505504326872,181.9299468994141,49515700,0.0,0.0,AAPL
2023-06-26 00:00:00-04:00,184.76824612936457,185.97478407089304,183.18589683511047,183.2254638671875,48088700,0.0,0.0,AAPL
2023-07-06 00:00:00-04:00,187.7450368621044,189.90098754652763,187.1121001189567,189.69329833984372,45094300,0.0,0.0,AAPL
2023-07-11 00:00:00-04:00,187.07255444450544,187.2110088901344,184.54080738706045,186.0044708251953,46638100,0.0,0.0,AAPL
2023-07-21 00:00:00-04:00,191.95805149771712,192.8184459451999,189.1197125887689,189.82188415527344,71951700,0.0,0.0,AAPL
2023-07-26 00:00:00-04:00,191.5327951683349,193.48105687047607,191.1866665711976,192.3536376953125,47471900,0.0,0.0,AAPL
2023-07-31 00:00:00-04:00,193.8963936498011,194.32165626732748,193.10521896564188,194.28208923339844,38824100,0.0,0.0,AAPL
2023-08-10 00:00:00-04:00,177.4993736907431,178.75536303948698,175.64013038367378,176.00604248046875,54686900,0.24,0.0,AAPL
2023-08-15 00:00:00-04:00,177.14489684716207,177.73906787465037,175.3326457472995,175.728759765625,43622600,0.0,0.0,AAPL
2023-08-25 00:00:00-04:00,175.6594223889941,177.41224254469248,174.1145567754665,176.8774871826172,51449600,0.0,0.0,AAPL
2023-08-30 00:00:00-04:00,183.14611375769312,186.0278908459401,182.9480567481202,185.82981872558597,60813900,0.0,0.0,AAPL
2023-09-14 00:00:00-04:00,172.31221179761187,174.39184798430878,171.89628758242847,174.03533935546875,60895800,0.0,0.0,AAPL
2023-09-19 00:00:00-04:00,175.79805509398693,177.8875886373594,175.41183870970377,177.33302307128906,51826900,0.0,0.0,AAPL
2023-09-29 00:00:00-04:00,170.35142654777866,171.39124466953126,168.68771453081845,169.54928588867188,51861100,0.0,0.0,AAPL
2023-10-04 00:00:00-04:00,169.43043127173715,172.5201776911012,169.31160010164683,171.9755096435547,53020300,0.0,0.0,AAPL
2023-10-09 00:00:00-04:00,175.09495269037183,177.3132302836497,174.09475506108697,177.25381469726562,42390800,0.0,0.0,AAPL
2023-10-19 00:00:00-04:00,174.33241738277906,176.11496052795673,173.4906713911534,173.758056640625,59302900,0.0,0.0,AAPL
2023-10-24 00:00:00-04:00,171.3714282347356,171.98540943587548,169.78694209599936,171.7576446533203,43816600,0.0,0.0,AAPL
2023-11-03 00:00:00-04:00,172.5498813500308,175.10485722122257,171.66851493448934,174.93649291992188,79829200,0.0,0.0,AAPL
2023-11-08 00:00:00-05:00,180.5812266581694,181.6705476858897,179.82858892219454,181.1159820556641,49340300,0.24,0.0,AAPL
2023-11-13 00:00:00-05:00,184.26000678217756,184.46823531200093,182.66352248721637,183.24856567382807,43627500,0.0,0.0,AAPL
2023-11-28 00:00:00-05:00,188.1867540672509,189.47584330827428,187.80993940877175,188.80154418945312,38415400,0.0,0.0,AAPL
2023-12-08 00:00:00-05:00,192.56963798027985,194.3446189426589,192.04408867717456,194.0669708251953,53406400,0.0,0.0,AAPL
2023-12-13 00:00:00-05:00,193.45216455954895,196.3377379763236,193.214189106248,196.29808044433597,70404200,0.0,0.0,AAPL
2023-12-18 00:00:00-05:00,194.4437708037096,194.9792458391617,192.75804576345095,194.24545288085935,55751900,0.0,0.0,AAPL
2023-12-28 00:00:00-05:00,192.51011487616893,193.02575350057543,191.5482572115215,191.95481872558597,34049900,0.0,0.0,AAPL
2024-01-02 00:00:00-05:00,185.57879946992125,186.8579779090344,182.34617384027908,184.08148193359372,82488700,0.0,0.0,AAPL
2024-01-12 00:00:00-05:00,184.49797017252533,185.17226924419936,183.63527891547236,184.3591461181641,40477800,0.0,0.0,AAPL
2024-01-17 00:00:00-05:00,179.74818071767538,181.3942329517824,178.78632298828933,181.14633178710935,47317400,0.0,0.0,AAPL
2024-01-22 00:00:00-05:00,190.68558968364889,193.69015075906108,190.64591702187172,192.26223754882807,60133900,0.0,0.0,AAPL
2024-02-01 00:00:00-05:00,182.4453740673312,185.38051582576705,182.27680306565716,185.2912750244141,64885400,0.0,0.0,AAPL
2024-02-06 00:00:00-05:00,185.2912819283653,187.7207107722996,185.2020411236872,187.71080017089844,43490800,0.24,0.0,AAPL
2024-02-16 00:00:00-05:00,182.11220281800783,183.5320147120848,180.3746804207065,181.01011657714844,49752500,0.0,0.0,AAPL
2024-02-21 00:00:00-05:00,180.64278508736416,181.5860086349742,179.37191259479573,181.02008056640625,41371400,0.0,0.0,AAPL
2024-02-26 00:00:00-05:00,180.94064867140932,181.45693020455124,179.36197373162466,179.86834716796875,40867400,0.0,0.0,AAPL
2024-03-07 00:00:00-05:00,167.94398367002375,169.51272036105578,167.2887008699696,167.79505920410156,71765100,0.0,0.0,AAPL
2024-03-12 00:00:00-04:00,171.9154568772979,172.78918743932962,169.79071540599014,171.99488830566406,59825400,0.0,0.0,AAPL
2024-03-22 00:00:00-04:00,170.5353695457136,171.8161805084586,168.8474933401544,171.05166625976562,71160100,0.0,0.0,AAPL
2024-03-27 00:00:00-04:00,169.19499314475576,172.36225110852925,168.89712909220745,172.07431030273438,60273300,0.0,0.0,AAPL
2024-04-01 00:00:00-04:00,169.9694515712106,170.02902135907414,168.27163686711552,168.81771850585938,46240500,0.0,0.0,AAPL
2024-04-11 00:00:00-04:00,167.13975023930564,174.208995705804,166.9610408919762,173.79197692871094,91070300,0.0,0.0,AAPL
2024-04-16 00:00:00-04:00,170.52542991803605,172.5210932508517,167.0702464097302,168.17233276367188,73711200,0.0,0.0,AAPL
2024-04-26 00:00:00-04:00,168.66877724193844,170.11835910227322,167.97375605274175,168.09291076660156,44838400,0.0,0.0,AAPL
2024-05-01 00:00:00-04:00,168.37091318228207,171.47860143970507,167.90426302381934,168.09291076660156,50383100,0.0,0.0,AAPL
2024-05-06 00:00:00-04:00,181.04986495546197,182.88666551151155,179.1336178251023,180.4144287109375,78569700,0.25,0.0,AAPL
2024-05-16 00:00:00-04:00,189.36845732702145,189.99481870677727,188.5631442219314,188.7420959472656,52845200,0.0,0.0,AAPL
2024-05-21 00:00:00-04:00,189.98487181213304,191.6153866469515,189.815856788038,191.2375946044922,42309400,0.0,0.0,AAPL
2024-05-31 00:00:00-04:00,190.3328400080532,191.4563096895504,188.81168973037515,191.13815307617188,75158300,0.0,0.0,AAPL
2024-06-05 00:00:00-04:00,194.269945311189,195.76127042413225,193.74301165159247,194.7372283935547,54156800,0.0,0.0,AAPL
2024-06-10 00:00:00-04:00,195.76126603853865,196.15896182874013,191.03873662001607,192.0031280517578,97010200,0.0,0.0,AAPL
2024-06-20 00:00:00-04:00,212.6927826496957,213.00100258632773,207.64217489543017,208.4673614501953,86172500,0.0,0.0,AAPL
2024-06-25 00:00:00-04:00,207.94042486793816,210.15753911842552,207.40355450398363,207.86090087890625,55549700,0.0,0.0,AAPL
2024-07-05 00:00:00-04:00,220.36812707547224,225.14037030398515,220.36812707547224,225.031005859375,60412400,0.0,0.0,AAPL
2024-07-10 00:00:00-04:00,227.97388876032915,231.73202661360727,227.92417489200207,231.63259887695312,62627700,0.0,0.0,AAPL
2024-07-15 00:00:00-04:00,235.11237576276483,235.8580383346859,231.7419815445035,233.04440307617188,62631300,0.0,0.0,AAPL
2024-07-25 00:00:00-04:00,217.663867640833,219.57277716709376,213.3787958392943,216.23220825195312,51391200,0.0,0.0,AAPL
2024-07-30 00:00:00-04:00,217.92236610782675,219.05577256608925,214.87011348402856,217.5346221923828,41643800,0.0,0.0,AAPL
2024-08-09 00:00:00-04:00,210.8733840757052,215.5263113015057,210.7441310403627,214.98944091796875,42201600,0.25,0.0,AAPL
2024-08-14 00:00:00-04:00,219.548234966672,221.9968307143324,218.6822548419691,220.69290161132807,41960600,0.0,0.0,AAPL
2024-08-19 00:00:00-04:00,224.6743562399008,224.94310972106825,222.00676340736013,224.84356689453125,40687800,0.0,0.0,AAPL
2024-08-29 00:00:00-04:00,229.03407107214645,231.84099956412555,227.819721489883,228.7254943847656,51906300,0.0,0.0,AAPL
2024-09-03 00:00:00-04:00,227.4912604304481,227.9391727978887,220.1454429272487,221.738037109375,50190600,0.0,0.0,AAPL
2024-09-13 00:00:00-04:00,222.54428285449177,223.00214343080088,220.8820208371711,221.4692840576172,36766600,0.0,0.0,AAPL
2024-09-18 00:00:00-04:00,216.54221012404864,221.67831024616868,216.5322467283196,219.66766357421875,59894900,0.0,0.0,AAPL
2024-09-23 00:00:00-04:00,226.2868480598011,228.38707413181643,224.7639369712135,225.4208831787109,54146000,0.0,0.0,AAPL
2024-10-03 00:00:00-04:00,224.09704443839323,225.759306386038,222.28548343692836,224.6245880126953,34044200,0.0,0.0,AAPL
2024-10-08 00:00:00-04:00,223.2609296773624,224.9331397600325,222.2157907816424,224.72412109375,31855700,0.0,0.0,AAPL
2024-10-18 00:00:00-04:00,235.0858880500012,235.0858880500012,232.92594240501305,233.91136169433597,46431500,0.0,0.0,AAPL
2024-10-23 00:00:00-04:00,232.99563706556216,234.05072423456664,226.7049068825192,229.6910095214844,52287000,0.0,0.0,AAPL
2024-10-28 00:00:00-04:00,232.2391553268284,233.64261197661628,231.47271808946843,232.3187713623047,36087100,0.0,0.0,AAPL
2024-11-07 00:00:00-05:00,223.5894049928319,226.82434934768688,223.52968537330025,226.4261932373047,42137700,0.25,0.0,AAPL
2024-11-12 00:00:00-05:00,223.75568869738083,224.79200315214243,222.5698957238352,223.4368133544922,40398300,0.0,0.0,AAPL
2024-11-22 00:00:00-05:00,227.2532745036032,229.90386885981252,227.2532745036032,229.05686950683597,38168300,0.0,0.0,AAPL
